,uid,domain_id,representative_status,hierarchy_identifier,pdb_identifier,chain_identifier,residue_number,seq_id,accession number,architecture,X_group,H_group,T_group,F_group,domain_assembly_status,non_polymer_entities,reciprocal_of_occupancy_ratio,topology,OFHT,number_of_jumps,number_of_frustrated_alpha-beta-units_pairing
994,001481647,e4wzzA2,AUTO_NONREP,2007.1.2.40,4wzz,A,A:154-293,A:158-297,A9KIX1,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""Periplasmic binding protein-like I""",Peripla_BP_4_C,NOT_DOMAIN_ASSEMBLY,"EDO,RAM",0.0002597402597402,21345+++++,5.036236472780408,1.0,0.0
995,000197618,e3bosA1,AUTO_NONREP,2004.1.1.226,3bos,A,A:12-172,A:13-173,A1S6W5,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",Bac_DnaA_N,NOT_DOMAIN_ASSEMBLY,"CDP,EDO,MG",0.0005347593582887,51432+++++,0.0634888212816436,2.0,1.0
996,001164980,e4i6eA3,AUTO_NONREP,2005.1.1.129,4i6e,A,A:21-218,A:21-218,Q9R194,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",DNA_photolyase,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0024038461538461,32145+++++,6.241713375914241,1.0,0.0
997,000137689,e3jqpA1,AUTO_NONREP,7514.1.1.1,3jqp,A,A:162-316,A:162-316,C6KT68,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Ferredoxin reductase-like, C-terminal NADP-linked domain""",NAD_binding_1,NOT_DOMAIN_ASSEMBLY,"A2P,FAD",0.0212765957446808,32145+++++,6.241713375914241,1.0,0.0
998,001298661,e4qbfA2,AUTO_NONREP,2004.1.1.152,4qbf,A,"A:1-125,A:161-216","A:1-125,A:161-216",P16304,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",SKI,NOT_DOMAIN_ASSEMBLY,AP5,0.0001336898395721,23145+++++,1.0941212545746606,2.0,1.0
999,000010082,e1dxyA2,MANUAL_REP,2003.1.11.1,1dxy,A,"A:1-100,A:300-330","A:1-100,A:300-330",P17584,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Formate/glycerate dehydrogenase catalytic domain-like""",2-Hacid_dh,NOT_DOMAIN_ASSEMBLY,"COI,NAD,SO4",7.803355442840422e-05,21345+++++,5.036236472780408,1.0,0.0
1000,000143197,e3rjzA1,AUTO_NONREP,2005.1.1.128,3rjz,A,A:3-231,A:3-229,Q8U2K6,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",Diphthami_syn_2,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0128205128205128,32145+++++,6.241713375914241,1.0,0.0
1001,001200171,e2vhyB2,AUTO_NONREP,2003.1.1.12,2vhy,B,"B:131-267,B:293-304","B:131-267,B:293-304",P9WQB1,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",AlaDh_PNT_C,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0003301419610432,32145+++++,6.241713375914241,1.0,0.0
1002,001260614,e2ijgX6,AUTO_NONREP,2005.1.1.129,2ijg,X,X:1-221,X:1-222,Q84KJ5,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",DNA_photolyase,NOT_DOMAIN_ASSEMBLY,MHF,0.0024038461538461,32145+++++,6.241713375914241,1.0,0.0
1003,000142464,e3ojwA2,AUTO_NONREP,2007.2.1.1,3ojw,A,A:66-239,A:10-183,P00388,a/b three-layered sandwiches,"""Flavodoxin-like""","""Flavoproteins/Phosphotyrosine protein phosphatases-like""","""Flavoproteins""",Flavodoxin_1,NOT_DOMAIN_ASSEMBLY,FMN,0.0012531328320802,21345+++++,5.036236472780408,1.0,0.0
1004,000110067,e1uanB1,AUTO_NONREP,7567.1.1.1,1uan,B,B:1-227,B:1-227,Q84BR2,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""LmbE-like""",PIG-L,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.1,32145+++++,6.241713375914241,1.0,0.0
1005,001504891,e3g79A2,AUTO_NONREP,2003.1.12.23,3g79,A,A:338-478,A:338-470,Q8PXR2,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""UDPG/MGDP dehydrogenase C-terminal domain""",UDPG_MGDP_dh_C,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0003065603923973,21345+++++,5.036236472780408,1.0,0.0
1006,001167087,e3te6A2,AUTO_NONREP,2004.1.1.486,3te6,A,A:529-725,A:2-198,P06701,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",AAA,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0005347593582887,51432+++++,0.0634888212816436,2.0,1.0
1007,000375338,e2klhA1,AUTO_NONREP,2007.15.1.2,2klh,A,A:8-159,A:4-144,O35820,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""N-deoxyribosyltransferase""",Nuc_deoxyrib_tr,NOT_DOMAIN_ASSEMBLY,5GP,0.0303030303030303,21345+++++,5.036236472780408,1.0,0.0
1008,000007183,e1io0A1,MANUAL_REP,207.1.1.48,1io0,A,A:179-344,A:20-185,Q9DEA6,beta duplicates or obligate multimers,"""Single-stranded right-handed beta-helix""","""NO_H_NAME""","""Leucine-rich repeats""",LRR_8_4,NOT_DOMAIN_ASSEMBLY,ZN,0.0027472527472527,12345+++++,0.0331758580514933,0.0,0.0
1009,001695129,e4wojA2,AUTO_NONREP,2003.1.1.59,4woj,A,"A:1-133,A:351-364","A:7-134,A:352-365",Q8G8T7,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",Semialdhyde_dh,NOT_DOMAIN_ASSEMBLY,SO4,0.0001341201716738,32145+++++,6.241713375914241,1.0,0.0
1010,000144392,e3s4tA1,AUTO_NONREP,2002.1.1.14,3s4t,A,A:1-332,A:1-326,Q12BV1,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",Amidohydro_2,NOT_DOMAIN_ASSEMBLY,"ACT,EPE,SO4",0.0001990445859872,12345+++++,0.0331758580514933,0.0,0.0
1011,001279279,e4lwoG2,AUTO_NONREP,2003.1.5.183,4lwo,G,G:23-180,G:23-180,Q57U70,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""S-adenosyl-L-methionine-dependent methyltransferases""",PrmA,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0002524614996213,32145+++++,6.241713375914241,1.0,0.0
1012,001714977,e5dwqA1,AUTO_NONREP,2003.1.5.183,5dwq,A,A:135-288,A:5-158,Q86X55,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""S-adenosyl-L-methionine-dependent methyltransferases""",PrmA,NOT_DOMAIN_ASSEMBLY,"SFG,SO4",0.0002524614996213,32145+++++,6.241713375914241,1.0,0.0
1013,000100955,e1p3jA2,AUTO_NONREP,2004.1.1.152,1p3j,A,"A:1-125,A:161-212","A:1-125,A:161-212",P16304,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",SKI,NOT_DOMAIN_ASSEMBLY,AP5,0.0001336898395721,23145+++++,1.0941212545746606,2.0,1.0
1014,000136503,e3ix7A1,AUTO_NONREP,2006.1.4.7,3ix7,A,A:138-268,A:3-133,Q5SKV3,a/b three-layered sandwiches,"""HAD domain-like""","""HAD domain-related""","""PIN domain-like""",PIN_6,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0075757575757575,32145+++++,6.241713375914241,1.0,0.0
1015,001139185,e4b8cL1,AUTO_NONREP,207.1.1.223,4b8c,L,"L:134-187,L:242-261,L:332-468","L:25-77,L:132-151,L:222-358",P31384,beta duplicates or obligate multimers,"""Single-stranded right-handed beta-helix""","""NO_H_NAME""","""Leucine-rich repeats""",LRR_8_1,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0009049773755656,12345+++++,0.0331758580514933,0.0,0.0
1016,000103783,e1y82A1,AUTO_NONREP,2006.1.4.4,1y82,A,A:2-148,A:10-156,Q8U3V0,a/b three-layered sandwiches,"""HAD domain-like""","""HAD domain-related""","""PIN domain-like""",PIN,NOT_DOMAIN_ASSEMBLY,UNX,0.0014204545454545,32145+++++,6.241713375914241,1.0,0.0
1017,000331919,e3b7wA4,AUTO_NONREP,7584.1.1.2,3b7w,A,A:33-205,A:26-198,Q08AH3,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Rossmann-like domain in Acetyl-CoA synthetase-like proteins""",AMP-binding_1st,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0065359477124183,21345+++++,5.036236472780408,1.0,0.0
1018,000163644,e2j48A1,AUTO_NONREP,2007.1.3.29,2j48,A,A:627-745,A:1-119,Q9KHI5,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""CheY-like""",Response_reg,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001100594320933,21345+++++,5.036236472780408,1.0,0.0
1019,001167057,e3pvsA7,AUTO_NONREP,2004.1.1.190,3pvs,A,A:14-162,A:14-162,C6EI90,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",Sigma54_activat,NOT_DOMAIN_ASSEMBLY,PO4,6.076810889645114e-05,51432+++++,0.0634888212816436,2.0,1.0
1020,000136793,e3jrnA1,AUTO_NONREP,2007.9.1.2,3jrn,A,A:7-171,A:7-171,Q9SSN3,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""Toll/Interleukin receptor TIR domain""",TIR,NOT_DOMAIN_ASSEMBLY,ARS,0.0166666666666666,21345+++++,5.036236472780408,1.0,0.0
1021,000106456,e1jb9A2,AUTO_NONREP,7514.1.1.1,1jb9,A,A:163-316,A:163-316,Q41736,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Ferredoxin reductase-like, C-terminal NADP-linked domain""",NAD_binding_1,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0212765957446808,32145+++++,6.241713375914241,1.0,0.0
1022,000150431,e4f7dA1,AUTO_NONREP,7514.1.1.1,4f7d,A,A:116-271,A:116-271,Q2T230,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Ferredoxin reductase-like, C-terminal NADP-linked domain""",NAD_binding_1,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0212765957446808,32145+++++,6.241713375914241,1.0,0.0
1023,000104577,e1ymuA1,AUTO_NONREP,2007.1.3.29,1ymu,A,A:5-129,A:6-130,P0AE67,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""CheY-like""",Response_reg,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001100594320933,21345+++++,5.036236472780408,1.0,0.0
1024,000009800,e1u3dA2,MANUAL_REP,2005.1.1.129,1u3d,A,A:13-197,A:13-197,Q43125,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",DNA_photolyase,NOT_DOMAIN_ASSEMBLY,ANP,0.0024038461538461,32145+++++,6.241713375914241,1.0,0.0
1025,001173145,e4kv7A3,AUTO_NONREP,2007.1.2.42,4kv7,A,A:169-306,A:136-273,Q7UNW4,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""Periplasmic binding protein-like I""",Peripla_BP_6,NOT_DOMAIN_ASSEMBLY,FMT,0.0004058441558441,21345+++++,5.036236472780408,1.0,0.0
1026,000111027,e1r9jB3,AUTO_NONREP,7574.1.1.5,1r9j,B,B:1-334,B:3-336,Q8MPM3,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Thiamin diphosphate-binding fold (THDP-binding)""",Transketolase_N,NOT_DOMAIN_ASSEMBLY,"CA,TPP",0.0075187969924812,12354+++++,0.0780075187969923,1.0,1.0
1027,000010023,e1p6qA1,MANUAL_REP,2007.1.3.29,1p6q,A,A:1-129,A:1-129,Q52884,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""CheY-like""",Response_reg,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001100594320933,21345+++++,5.036236472780408,1.0,0.0
1028,001575682,e3dtyB1,AUTO_NONREP,2003.1.1.414,3dty,B,"B:8-157,B:354-389","B:9-158,B:355-390",Q880Y1,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",GFO_IDH_MocA,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,7.529553497477599e-05,21345+++++,5.036236472780408,1.0,0.0
1029,000010084,e1sc6A3,MANUAL_REP,2003.1.11.1,1sc6,A,"A:7-107,A:296-326","A:1-101,A:290-320",P0A9T0,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Formate/glycerate dehydrogenase catalytic domain-like""",2-Hacid_dh,NOT_DOMAIN_ASSEMBLY,NAD,7.803355442840422e-05,21345+++++,5.036236472780408,1.0,0.0
1030,000100962,e1p4sA1,AUTO_NONREP,2004.1.1.32,1p4s,A,A:1-181,A:1-181,P9WKF5,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",AAA_33,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0002325040688212,23145+++++,1.0941212545746606,2.0,1.0
1031,000104772,e1vyhN1,AUTO_NONREP,2007.5.1.31,1vyh,N,N:6-217,N:6-217,P68402,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""SGNH hydrolase""",Lipase_GDSL_2,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0027777777777777,21345+++++,5.036236472780408,1.0,0.0
1032,000161162,e2gcgA2,AUTO_NONREP,2003.1.11.1,2gcg,A,"A:5-106,A:298-328","A:7-108,A:300-330",Q9UBQ7,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Formate/glycerate dehydrogenase catalytic domain-like""",2-Hacid_dh,NOT_DOMAIN_ASSEMBLY,"DGY,NDP,SO4",7.803355442840422e-05,21345+++++,5.036236472780408,1.0,0.0
1033,000010047,e1c4kA3,MANUAL_REP,2007.1.3.3,1c4k,A,A:1-107,A:1-107,P43099,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""CheY-like""",OKR_DC_1_N,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0032467532467532,21345+++++,5.036236472780408,1.0,0.0
1034,001123013,e4lfkB1,AUTO_NONREP,7560.1.1.1,4lfk,B,B:1-172,B:1-172,C7TGZ5,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Ribose/Galactose isomerase RpiB/AlsB""",LacAB_rpiB,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.125,21354+++++,1.0,2.0,1.0
1035,000980658,e2yq4D2,AUTO_NONREP,2003.1.11.1,2yq4,D,"D:1-96,D:295-321","D:1-96,D:295-321",Q1GAA2,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Formate/glycerate dehydrogenase catalytic domain-like""",2-Hacid_dh,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,7.803355442840422e-05,21345+++++,5.036236472780408,1.0,0.0
1036,001175832,e3odpA2,AUTO_NONREP,2007.6.1.49,3odp,A,A:197-391,A:198-392,A0Q2D8,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""Ribosomal protein S2/SIS domain""",SIS_4,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0222222222222222,21345+++++,5.036236472780408,1.0,0.0
1037,001389051,e4u7jA1,AUTO_NONREP,2005.1.1.43,4u7j,A,A:3-168,A:11-176,G7CBN9,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",Arginosuc_synth_N_1,NOT_DOMAIN_ASSEMBLY,"CL,EDO",0.0096153846153846,32145+++++,6.241713375914241,1.0,0.0
1038,001548155,e4xgcC1,MANUAL_REP,2004.1.1.1420,4xgc,C,C:46-269,C:1-224,Q7K2L1,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",ORC3_N_1st,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0053475935828877,51432+++++,0.0634888212816436,2.0,1.0
1039,000100148,e1eyzA3,AUTO_NONREP,2003.1.10.15,1eyz,A,A:2-112,A:2-112,P33221,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""PreATP-grasp domain""",2-Hacid_dh_C_2,NOT_DOMAIN_ASSEMBLY,"MPO,NA",0.0003301419610432,32145+++++,6.241713375914241,1.0,0.0
1040,001149460,e2panA6,AUTO_NONREP,2003.1.4.8,2pan,A,A:185-362,A:208-385,P0AEP7,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""DHS-like NAD/FAD-binding domain""",TPP_enzyme_M,NOT_DOMAIN_ASSEMBLY,"DTT,FAD",0.0001532801961986,21345+++++,5.036236472780408,1.0,0.0
1041,000010132,e1e0cA1,MANUAL_REP,2007.2.5.2,1e0c,A,A:1-135,A:1-135,P52197,a/b three-layered sandwiches,"""Flavodoxin-like""","""Flavoproteins/Phosphotyrosine protein phosphatases-like""","""Rhodanese/Cell cycle control phosphatase""",Rhodanese,NOT_DOMAIN_ASSEMBLY,EDO,0.0007627765064836,15423+++++,0.0425679777854065,2.0,1.0
1042,000155006,e4infA1,AUTO_NONREP,2002.1.1.14,4inf,A,A:1-351,A:23-373,Q2GA79,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",Amidohydro_2,NOT_DOMAIN_ASSEMBLY,"CA,CL,OXD",0.0001990445859872,12345+++++,0.0331758580514933,0.0,0.0
1043,000152696,e3umfA2,AUTO_NONREP,2004.1.1.32,3umf,A,A:4-197,A:24-217,G4V9S0,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",AAA_33,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0002325040688212,23145+++++,1.0941212545746606,2.0,1.0
1044,000282364,e1wcwA2,AUTO_NONREP,2007.1.8.2,1wcw,A,A:44-164,A:44-164,Q5SKH2,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""Uroporphyrinogen III synthase (U3S, HemD)""",HEM4,NOT_DOMAIN_ASSEMBLY,GOL,0.0012987012987012,32145+++++,6.241713375914241,1.0,0.0
1045,000100870,e3adkA1,AUTO_NONREP,2004.1.1.166,3adk,A,A:2-193,A:3-194,P00571,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",Thymidylate_kin,NOT_DOMAIN_ASSEMBLY,SO4,0.0002228163992869,23145+++++,1.0941212545746606,2.0,1.0
1046,001519390,e4yv7A2,AUTO_NONREP,2007.1.2.40,4yv7,A,A:142-276,A:142-276,I7G195,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""Periplasmic binding protein-like I""",Peripla_BP_4_C,NOT_DOMAIN_ASSEMBLY,GOL,0.0002597402597402,21345+++++,5.036236472780408,1.0,0.0
1047,000143597,e3sdwA1,AUTO_NONREP,7560.1.1.1,3sdw,A,A:6-163,A:27-184,P0CL19,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Ribose/Galactose isomerase RpiB/AlsB""",LacAB_rpiB,NOT_DOMAIN_ASSEMBLY,"CL,EDO,PO4",0.125,21354+++++,1.0,2.0,1.0
1048,001158362,e3skvA3,AUTO_NONREP,2007.5.1.42,3skv,A,A:163-364,A:183-384,D6MSV6,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""SGNH hydrolase""",Lipase_GDSL_3,NOT_DOMAIN_ASSEMBLY,GOL,0.1,21345+++++,5.036236472780408,1.0,0.0
1049,001272135,e3euaF2,AUTO_NONREP,2007.6.1.15,3eua,F,F:0-179,F:1-180,O32157,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""Ribosomal protein S2/SIS domain""",SIS_3,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.002020202020202,21345+++++,5.036236472780408,1.0,0.0
1050,000148091,e4a8hA2,AUTO_NONREP,2003.1.14.1,4a8h,A,A:149-341,A:149-339,Q837U7,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Aspartate/ornithine carbamoyltransferase""",OTCace,NOT_DOMAIN_ASSEMBLY,"EDO,PUW,TRS",0.0001129433024621,32145+++++,6.241713375914241,1.0,0.0
1051,001514714,e4yo7A1,AUTO_NONREP,2007.1.2.40,4yo7,A,A:146-279,A:149-282,Q9KAG4,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""Periplasmic binding protein-like I""",Peripla_BP_4_C,NOT_DOMAIN_ASSEMBLY,"CL,INS,MG,NA",0.0002597402597402,21345+++++,5.036236472780408,1.0,0.0
1052,000141017,e3p3aA1,AUTO_NONREP,2007.2.5.2,3p3a,A,A:4-156,A:25-177,E2QRA0,a/b three-layered sandwiches,"""Flavodoxin-like""","""Flavoproteins/Phosphotyrosine protein phosphatases-like""","""Rhodanese/Cell cycle control phosphatase""",Rhodanese,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0007627765064836,15423+++++,0.0425679777854065,2.0,1.0
1053,001064412,e4k0rA2,AUTO_NONREP,2005.1.1.129,4k0r,A,A:3-210,A:3-210,P97784,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",DNA_photolyase,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0024038461538461,32145+++++,6.241713375914241,1.0,0.0
1054,001143166,e4n82B1,AUTO_NONREP,2007.2.1.4,4n82,B,B:2-154,B:22-174,A3CR20,a/b three-layered sandwiches,"""Flavodoxin-like""","""Flavoproteins/Phosphotyrosine protein phosphatases-like""","""Flavoproteins""",Flavodoxin_NdrI,NOT_DOMAIN_ASSEMBLY,"FMN,SO4",0.0105263157894736,21345+++++,5.036236472780408,1.0,0.0
1055,000162611,e2fm3A2,AUTO_NONREP,2003.1.1.40,2fm3,A,A:17-153,A:1-135,NO_UNP,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",Ldh_1_N,NOT_DOMAIN_ASSEMBLY,"GOL,NAD,PYR",5.573825316314587e-05,32145+++++,6.241713375914241,1.0,0.0
1056,000144218,e3shoA1,AUTO_NONREP,2007.6.1.50,3sho,A,A:96-282,A:1-187,D1C9F1,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""Ribosomal protein S2/SIS domain""",SIS,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0028985507246376,21345+++++,5.036236472780408,1.0,0.0
1057,000103358,e1q19D2,AUTO_NONREP,2005.1.1.125,1q19,D,D:206-501,D:206-501,Q9XB61,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",Asn_synthase,NOT_DOMAIN_ASSEMBLY,"APC,MG,SSC",0.0048076923076923,32145+++++,6.241713375914241,1.0,0.0
1058,001178638,e4iv5C3,AUTO_NONREP,2003.1.14.1,4iv5,C,"C:158-244,C:268-327","C:166-252,C:275-334",Q4D3W3,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Aspartate/ornithine carbamoyltransferase""",OTCace,NOT_DOMAIN_ASSEMBLY,"PO4,UNX",0.0001129433024621,32145+++++,6.241713375914241,1.0,0.0
1059,000010462,e1duvG1,MANUAL_REP,2003.1.14.2,1duv,G,G:1-150,G:1-150,P04391,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Aspartate/ornithine carbamoyltransferase""",OTCace_N,NOT_DOMAIN_ASSEMBLY,"MPD,PSQ",0.0001046791583795,15423+++++,0.0425679777854065,2.0,1.0
1060,000009796,e1dnpA2,MANUAL_REP,2005.1.1.129,1dnp,A,A:1-200,A:1-200,P00914,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",DNA_photolyase,NOT_DOMAIN_ASSEMBLY,MHF,0.0024038461538461,32145+++++,6.241713375914241,1.0,0.0
1061,000103711,e1wppA2,AUTO_NONREP,2006.1.2.5,1wpp,A,A:2-191,A:2-191,P95765,a/b three-layered sandwiches,"""HAD domain-like""","""HAD domain-related""","""DHH phosphoesterases""",DHH,NOT_DOMAIN_ASSEMBLY,"CL,SO4,ZN",0.0017482517482517,21345+++++,5.036236472780408,1.0,0.0
1062,001170948,e4bv2B2,AUTO_NONREP,2003.1.4.33,4bv2,B,"B:3-106,B:149-246","B:3-106,B:149-246",Q9WYW0,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""DHS-like NAD/FAD-binding domain""",SIR2_1st,NOT_DOMAIN_ASSEMBLY,"OAD,OCZ,ZN",0.0001384466288245,21345+++++,5.036236472780408,1.0,0.0
1063,001349530,e4lzlA1,AUTO_NONREP,2007.1.3.29,4lzl,A,A:2-124,A:2-124,NO_UNP,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""CheY-like""",Response_reg,NOT_DOMAIN_ASSEMBLY,GOL,0.0001100594320933,21345+++++,5.036236472780408,1.0,0.0
1064,000168334,e2vvrA1,AUTO_NONREP,7560.1.1.1,2vvr,A,A:1-147,A:1-147,P37351,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Ribose/Galactose isomerase RpiB/AlsB""",LacAB_rpiB,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.125,21354+++++,1.0,2.0,1.0
1065,000100384,e1x92A1,AUTO_NONREP,2007.6.1.50,1x92,A,A:2-192,A:4-194,Q9HVZ0,a/b three-layered sandwiches,"""Flavodoxin-like""","""NO_H_NAME""","""Ribosomal protein S2/SIS domain""",SIS,NOT_DOMAIN_ASSEMBLY,M7P,0.0028985507246376,21345+++++,5.036236472780408,1.0,0.0
1066,000105085,e1fmfA1,AUTO_NONREP,2007.1.3.1,1fmf,A,A:1-137,A:1-137,Q05488,a/b three-layered sandwiches,"""Flavodoxin-like""","""Class I glutamine amidotransferase-like""","""CheY-like""",B12-binding,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0008658008658008,21345+++++,5.036236472780408,1.0,0.0
1067,000150421,e4f2gA2,AUTO_NONREP,2003.1.14.1,4f2g,A,A:151-308,A:151-307,Q2T0L1,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Aspartate/ornithine carbamoyltransferase""",OTCace,NOT_DOMAIN_ASSEMBLY,PO4,0.0001129433024621,32145+++++,6.241713375914241,1.0,0.0
